id,kural_number,text,active
quote_0973,973,"மேலிருந்தும் மேலல்லார் மேலல்லர் கீழிருந்தும்
கீழல்லார் கீழல் லவர்.",1
quote_0974,974,"ஒருமை மகளிரே போலப் பெருமையும்
தன்னைத்தான் கொண்டொழுகின் உண்டு.",1
quote_0975,975,"பெருமை யுடையவர் ஆற்றுவார் ஆற்றின்
அருமை உடைய செயல்.",1
quote_0976,976,"சிறியார் உணர்ச்சியுள் இல்லை பெரியாரைப்
பேணிக் கொள் வேம் என்னும் நோக்கு.",1
quote_0977,977,"இறப்பே புரிந்த தொழிற்றாம் சிறப்புந்தான்
சீரல் லவர்கண் படின்.",1
quote_0978,978,"பணியுமாம் என்றும் பெருமை சிறுமை
அணியுமாம் தன்னை வியந்து.",1
quote_0979,979,"பெருமை பெருமிதம் இன்மை சிறுமை
பெருமிதம் ஊர்ந்து விடல்.",1
quote_0980,980,"அற்றம் மறைக்கும் பெருமை சிறுமைதான்
குற்றமே கூறி விடும்.",1
quote_0981,981,"கடன்என்ப நல்லவை எல்லாம் கடன்அறிந்து
சான்றாண்மை மேற்கொள் பவர்க்கு.",1
quote_0982,982,"குணநலம் சான்றோர் நலனே பிறநலம்
எந்நலத்து உள்ளதூஉம் அன்று.",1
quote_0983,983,"அன்புநாண் ஒப்புரவு கண்ணோட்டம் வாய்மையொடு
ஐந்துசால் ஊன்றிய தூண்.",1
quote_0984,984,"கொல்லா நலத்தது நோன்மை பிறர்தீமை
சொல்லா நலத்தது சால்பு.",1
quote_0985,985,"ஆற்றுவார் ஆற்றல் பணிதல் அதுசான்றோர்
மாற்றாரை மாற்றும் படை.",1
quote_0986,986,"சால்பிற்குக் கட்டளை யாதெனின் தோல்வி
துலையல்லார் கண்ணும் கொளல்.",1
quote_0987,987,"இன்னாசெய் தார்க்கும் இனியவே செய்யாக்கால்
என்ன பயத்ததோ சால்பு.",1
quote_0988,988,"இன்மை ஒருவற்கு இளிவன்று சால்பென்னும்
திண்மை உண் டாகப் பெறின்.",1
quote_0989,989,"ஊழி பெயரினும் தாம்பெயரார் சான்றாண்மைக்கு
ஆழி எனப்படு வார்.",1
quote_0990,990,"சான்றவர் சான்றாண்மை குன்றின் இருநிலந்தான்
தாங்காது மன்னோ பொறை.",1
quote_0991,991,"எண்பதத்தால் எய்தல் எளிதென்ப யார்மாட்டும்
பண்புடைமை என்னும் வழக்கு.",1
quote_0992,992,"அன்புடைமை ஆன்ற குடிப்பிறத்தல் இவ்விரண்டும்
பண்புடைமை என்னும் வழக்கு.",1
quote_0993,993,"உறுப்பொத்தல் மக்களொப்பு அன்றால் வெறுத்தக்க
பண்பொத்தல் ஒப்பதாம் ஒப்பு.",1
quote_0994,994,"யனொடு நன்றி புரிந்த பயனுடையார்
பண்புபா ராட்டும் உலகு.",1
quote_0995,995,"நகையுள்ளும் இன்னா திகழ்ச்சி பகையுள்ளும்
பண்புள பாடறிவார் மாட்டு.",1
quote_0996,996,"பண்புடையார்ப் பட்டுண்டு உலகம் அதுஇன்றேல்
மண்புக்கு மாய்வது மன்.",1
quote_0997,997,"அரம்போலும் கூர்மைய ரேனும் மரம்போல்வர்
மக்கட்பண்பு இல்லா தவர்.",1
quote_0998,998,"நண்பாற்றார் ஆகி நயமில செய்வார்க்கும்
பண்பாற்றார் ஆதல் கடை.",1
quote_0999,999,"நகல்வல்லர் அல்லார்க்கு மாயிரு ஞாலம்
பகலும்பாற் பட்டன்று இருள்.",1
quote_1000,1000,"ண்பிலான் பெற்ற பெருஞ்செல்வம் நன்பால்
கலந்தீமை யால்திரிந் தற்று.",1
quote_1001,1001,"வைத்தான்வாய் சான்ற பெரும்பொருள் அஃதுண்ணான்
செத்தான் செயக்கிடந்தது இல்.",1
quote_1002,1002,"பொருளானாம் எல்லாமென்று ஈயாது இவறும்
மருளானாம் மாணாப் பிறப்பு",1
quote_1003,1003,"ஈட்டம் இவறி இசைவேண்டா ஆடவர்
தோற்றம் நிலக்குப் பொறை.",1
quote_1004,1004,"எச்சமென்று என்எண்ணுங் கொல்லோ ஒருவரால்
நச்சப் படாஅ தவன்.",1
quote_1005,1005,"கொடுப்பதூஉம் துய்ப்பதூஉம் இல்லார்க்கு அடுக்கிய
கோடியுண் டாயினும் இல்.",1
quote_1006,1006,"ஏதம் பெருஞ்செல்வம் தான்துவ்வான் தக்கார்க்கொன்று
ஈதல் இயல்பிலா தான்.",1
quote_1007,1007,"அற்றார்க்கொன்று ஆற்றாதான் செல்வம் மிகநலம்
பெற்றாள் தமியள்மூத் தற்று.",1
quote_1008,1008,"நச்சப் படாதவன் செல்வம் நடுவூருள்
நச்சு மரம்பழுத் தற்று.",1
quote_1009,1009,"அன்பொரீஇத் தற்செற்று அறநோக்காது ஈட்டிய
ஒண்பொருள் கொள்வார் பிறர்.",1
quote_1010,1010,"சீருடைச் செல்வர் சிறுதுனி மார஧
வறங்கூர்ந் தனையது உடைத்து.",1
quote_1011,1011,"கருமத்தால் நாணுதல் நாணுந் திருநுதல்
நல்லவர் நாணுப் பிற.",1
quote_1012,1012,"ஊணுடை எச்சம் உயிர்க்கெல்லாம் வேறல்ல
நாணுடைமை மாந்தர் சிறப்பு.",1
quote_1013,1013,"ஊனைக் குறித்த உயிரெல்லாம் நாண்என்னும்
நன்மை குறித்தது சால்பு.",1
quote_1014,1014,"அணிஅன்றோ நாணுடைமை சான்றோர்க்கு அஃதின்றேல்
பிணிஅன்றோ பீடு நடை.",1
quote_1015,1015,"பிறர்பழியும் தம்பழியும் நாணுவார் நாணுக்கு
உறைபதி என்னும் உலகு.",1
quote_1016,1016,"நாண்வேலி கொள்ளாது மன்னோ வியன்ஞாலம்
பேணலர் மேலா யவர்.",1
quote_1017,1017,"நாணால் உயிரைத் துறப்பர் உயிர்ப்பொருட்டால்
நாண்துறவார் நாணாள் பவர்.",1
quote_1018,1018,"பிறர்நாணத் தக்கது தான்நாணா னாயின்
அறம்நாணத் தக்கது உடைத்து.",1
quote_1019,1019,"குலஞ்சுடும் கொள்கை பிழைப்பின் நலஞ்சுடும்
நாணின்மை நின்றக் கடை.",1
quote_1020,1020,"நாண்அகத் தில்லார் இயக்கம் மரப்பாவை
நாணால் உயிர்மருட்டி அற்று.",1
quote_1021,1021,"கருமம் செயஒருவன் கைதூவேன் என்னும்
பெருமையின் பீடுடையது இல்.",1
quote_1022,1022,"ஆள்வினையும் ஆன்ற அறிவும் எனஇரண்டின்
நீள்வினையால் நீளும் குடி.",1
quote_1023,1023,"குடிசெய்வல் என்னும் ஒருவற்குத் தெய்வம்
மடிதற்றுத் தான்முந் துறும்.",1
quote_1024,1024,"சூழாமல் தானே முடிவெய்தும் தம்குடியைத்
தாழாது உஞற்று பவர்க்கு.",1
quote_1025,1025,"குற்றம் இலனாய்க் குடிசெய்து வாழ்வானைச்
சுற்றமாச் சுற்றும் உலகு.",1
quote_1026,1026,"நல்லாண்மை என்பது ஒருவற்குத் தான்பிறந்த
இல்லாண்மை ஆக்கிக் கொளல்.",1
quote_1027,1027,"அமரகத்து வன்கண்ணர் போலத் தமரகத்தும்
ஆற்றுவார் மேற்றே பொறை.",1
quote_1028,1028,"குடிசெய்வார்க் கில்லை பருவம் மடிசெய்து
மானங் கருதக் கெடும்.",1
quote_1029,1029,"இடும்பைக்கே கொள்கலம் கொல்லோ குடும்பத்தைக்
குற்ற மறைப்பான் உடம்பு.",1
quote_1030,1030,"இடுக்கண்கால் கொன்றிட வீழும் அடுத்தூன்றும்
நல்லாள் இலாத குடி.",1
quote_1031,1031,"சுழன்றும்ஏர்ப் பின்னது உலகம் அதனால்
உழந்தும் உழவே தலை.",1
quote_1032,1032,"உழுவார் உலகத்தார்க்கு ஆணிஅஃ தாற்றாது
எழுவாரை எல்லாம் பொறுத்து.",1
quote_1033,1033,"உழுதுண்டு வாழ்வாரே வாழ்வார்மற் றெல்லாம்
தொழுதுண்டு பின்செல் பவர்.",1
quote_1034,1034,"பலகுடை நீழலும் தங்குடைக்கீழ்க் காண்பர்
அலகுடை நீழ லவர்.",1
quote_1035,1035,"இரவார் இரப்பார்க்கொன்று ஈவர் கரவாது
கைசெய்தூண் மாலை யவர்.",1
quote_1036,1036,"உழவினார் கைம்மடங்கின் இல்லை விழைவதூஉம்
விட்டேம்என் பார்க்கும் நிலை.",1
quote_1037,1037,"தொடிப்புழுதி கஃசா உணக்கின் பிடித்தெருவும்
வேண்டாது சாலப் படும்.",1
quote_1038,1038,"ஏரினும் நன்றால் எருவிடுதல் கட்டபின்
நீரினும் நன்றதன் காப்பு.",1
quote_1039,1039,"செல்லான் கிழவன் இருப்பின் நிலம்புலந்து
இல்லாளின் ஊடி விடும்.",1
quote_1040,1040,"இலமென்று அசைஇ இருப்பாரைக் காணின்
நிலமென்னும் நல்லாள் நகும்.",1
quote_1041,1041,"இன்மையின் இன்னாதது யாதெனின் இன்மையின்
இன்மையே இன்னா தது.",1
quote_1042,1042,"இன்மை எனவொரு பாவி மறுமையும்
இம்மையும் இன்றி வரும்.",1
quote_1043,1043,"தொல்வரவும் தோலும் கெடுக்கும் தொகையாக
நல்குரவு என்னும் நசை.",1
quote_1044,1044,"இற்பிறந்தார் கண்ணேயும் இன்மை இளிவந்த
சொற்பிறக்கும் சோர்வு தரும்.",1
quote_1045,1045,"நல்குரவு என்னும் இடும்பையுள் பல்குரைத்
துன்பங்கள் சென்று படும்.",1
quote_1046,1046,"நற்பொருள் நன்குணர்ந்து சொல்லினும் நல்கூர்ந்தார்
சொற்பொருள் சோர்வு படும்.",1
quote_1047,1047,"அறஞ்சாரா நல்குரவு ஈன்றதா யானும்
பிறன்போல நோக்கப் படும்.",1
quote_1048,1048,"இன்றும் வருவது கொல்லோ நெருநலும்
கொன்றது போலும் நிரப்பு.",1
quote_1049,1049,"நெருப்பினுள் துஞ்சலும் ஆகும் நிரப்பினுள்
யாதொன்றும் கண்பாடு அரிது.",1
quote_1050,1050,"துப்புர வில்லார் துவரத் துறவாமை
உப்பிற்கும் காடிக்கும் கூற்று.",1
quote_1051,1051,"இரக்க இரத்தக்கார்க் காணின் கரப்பின்
அவர்பழி தம்பழி அன்று.",1
quote_1052,1052,"இன்பம் ஒருவற்கு இரத்தல் இரந்தவை
துன்பம் உறாஅ வரின்.",1
quote_1053,1053,"கரப்பிலா நெஞ்சின் கடனறிவார் முன்நின்று
இரப்புமோ ரேஎர் உடைத்து.",1
quote_1054,1054,"இரத்தலும் ஈதலே போலும் கரத்தல்
கனவிலும் தேற்றாதார் மாட்டு.",1
quote_1055,1055,"கரப்பிலார் வையகத்து உண்மையால் கண்ணின்று
இரப்பவர் மேற்கொள் வது.",1
quote_1056,1056,"கரப்பிடும்பை யில்லாரைக் காணின் நிரப்பிடும்பை
எல்லாம் ஒருங்கு கெடும்.",1
quote_1057,1057,"இகழ்ந்தெள்ளாது ஈவாரைக் காணின் மகிழ்ந்துள்ளம்
உள்ளுள் உவப்பது உடைத்து.",1
quote_1058,1058,"இரப்பாரை இல்லாயின் ஈர்ங்கண்மா ஞாலம்
மரப்பாவை சென்றுவந் தற்று.",1
quote_1059,1059,"ஈவார்கண் என்னுண்டாம் தோற்றம் இரந்துகோள்
மேவார் இலாஅக் கடை.",1
quote_1060,1060,"இரப்பான் வெகுளாமை வேண்டும் நிரப்பிடும்பை
தானேயும் சாலும் கரி.",1
quote_1061,1061,"கரவாது உவந்தீயும் கண்ணன்னார் கண்ணும்
இரவாமை கோடி உறும்.",1
quote_1062,1062,"இரந்தும் உயிர்வாழ்தல் வேண்டின் பரந்து
கெடுக உலகியற்றி யான்.",1
quote_1063,1063,"இன்மை இடும்பை இரந்துதீர் வாமென்னும்
வன்மையின் வன்பாட்ட தில்.",1
quote_1064,1064,"இடமெல்லாம் கொள்ளாத் தகைத்தே இடமில்லாக்
காலும் இரவொல்லாச் சால்பு.",1
quote_1065,1065,"தெண்ணீர் அடுபுற்கை ஆயினும் தாள்தந்தது
உண்ணலின் ஊங்கினிய தில்.",1
quote_1066,1066,"ஆவிற்கு நீரென்று இரப்பினும் நாவிற்கு
இரவின் இளிவந்த தில்.",1
quote_1067,1067,"இரப்பன் இரப்பாரை எல்லாம் இரப்பின்
கரப்பார் இரவன்மின் என்று.",1
quote_1068,1068,"இரவென்னும் ஏமாப்பில் தோணி கரவென்னும்
பார்தாக்கப் பக்கு விடும்.",1
quote_1069,1069,"இரவுள்ள உள்ளம் உருகும் கரவுள்ள
உள்ளதூஉம் இன்றிக் கெடும்.",1
quote_1070,1070,"கரப்பவர்க்கு யாங்கொளிக்கும் கொல்லோ இரப்பவர்
சொல்லாடப் போஒம் உயிர்.",1
quote_1071,1071,"மக்களே போல்வர் கயவர் அவரன்ன
ஒப்பாரி யாங்கண்ட தில்.",1
quote_1072,1072,"நன்றறி வாரிற் கயவர் திருவுடையர்
நெஞ்சத்து அவலம் இலர்.",1
quote_1073,1073,"தேவர் அனையர் கயவர் அவருந்தாம்
மேவன செய்தொழுக லான்.",1
quote_1074,1074,"அகப்பட்டி ஆவாரைக் காணின் அவர஧ன்
மிகப்பட்டுச் செம்மாக்கும் கீழ்.",1
quote_1075,1075,"அச்சமே கீழ்களது ஆசாரம் எச்சம்
அவாவுண்டேல் உண்டாம் சிறிது.",1
quote_1076,1076,"அறைபறை அன்னர் கயவர்தாம் கேட்ட
மறைபிறர்க்கு உய்த்துரைக்க லான்.",1
quote_1077,1077,"ஈர்ங்கை விதிரார் கயவர் கொடிறுடைக்கும்
கூன்கையர் அல்லா தவர்க்கு.",1
quote_1078,1078,"சொல்லப் பயன்படுவர் சான்றோர் கரும்புபோல்
கொல்லப் பயன்படும் கீழ்.",1
quote_1079,1079,"உடுப்பதூஉம் உண்பதூஉம் காணின் பிறர்மேல்
வடுக்காண வற்றாகும் கீழ்.",1
quote_1080,1080,"எற்றிற் குரியர் கயவரொன்று உற்றக்கால்
விற்றற்கு உரியர் விரைந்து.",1
quote_1081,1081,"அணங்குகொல் ஆய்மயில் கொல்லோ கனங்குழை
மாதர்கொல் மாலும் என் நெஞ்சு.",1
quote_1082,1082,"நோக்கினாள் நோக்கெதிர் நோக்குதல் தாக்கணங்கு
தானைக்கொண் டன்ன துடைத்து.",1
quote_1083,1083,"பண்டறியேன் கூற்றென் பதனை இனியறிந்தேன்
பெண்டகையால் பேரமர்க் கட்டு.",1
quote_1084,1084,"கண்டார் உயிருண்ணும் தோற்றத்தால் பெண்டகைப்
பேதைக்கு அமர்த்தன கண்.",1
quote_1085,1085,"கூற்றமோ கண்ணோ பிணையோ மடவரல்
நோக்கமிம் மூன்றும் உடைத்து.",1
quote_1086,1086,"கொடும்புருவம் கோடா மறைப்பின் நடுங்கஞர்
செய்யல மன்இவள் கண்.",1
quote_1087,1087,"கடாஅக் களிற்றின்மேற் கட்படாம் மாதர்
படாஅ முலைமேல் துகில்.",1
quote_1088,1088,"ஒண்ணுதற் கோஒ உடைந்ததே ஞாட்பினுள்
நண்ணாரும் உட்குமென் பீடு.",1
quote_1089,1089,"பிணையேர் மடநோக்கும் நாணும் உடையாட்கு
அணியெவனோ ஏதில தந்து.",1
quote_1090,1090,"உண்டார்கண் அல்லது அடுநறாக் காமம்போல்
கண்டார் மகிழ்செய்தல் இன்று.",1
quote_1091,1091,"இருநோக்கு இவளுண்கண் உள்ளது ஒருநோக்கு
நோய்நோக்கொன் றந்நோய் மருந்து.",1
quote_1092,1092,"கண்களவு கொள்ளும் சிறுநோக்கம் காமத்தில்
செம்பாகம் அன்று பெரிது.",1
quote_1093,1093,"நோக்கினாள் நோக்கி இறைஞ்சினாள் அஃதவள்
யாப்பினுள் அட்டிய நீர்.",1
quote_1094,1094,"யான்நோக்கும் காலை நிலன்நோக்கும் நோக்காக்கால்
தான்நோக்கி மெல்ல நகும்.",1
quote_1095,1095,"குறிக்கொண்டு நோக்காமை அல்லால் ஒருகண்
சிறக்கணித்தாள் போல நகும்",1
quote_1096,1096,"உறாஅ தவர்போல் சொலினும் செறாஅர்சொல்
ஒல்லை உணரப் படும்.",1
quote_1097,1097,"செறாஅச் சிறுசொல்லும் செற்றார்போல் நோக்கும்
உறாஅர்போன்று உற்றார் குறிப்பு.",1
quote_1098,1098,"அசையியற்கு உண்டாண்டோ ர் ஏஎர்யான்
நோக்கப் பசையினள் பைய நகும்.",1
quote_1099,1099,"ஏதிலார் போலப் பொதுநோக்கு நோக்குதல்
காதலார் கண்ணே உள.",1
quote_1100,1100,"கண்ணொடு கண்இணை நோக்கொக்கின் வாய்ச்சொற்கள்
என்ன பயனும் இல.",1
quote_1101,1101,"கண்டுகேட்டு உண்டுயிர்த்து உற்றறியும் ஐம்புலனும்
ஒண்தொடி கண்ணே உள.",1
quote_1102,1102,"பிணிக்கு மருந்து பிறமன் அணியிழை
தன்நோய்க்குத் தானே மருந்து.",1
quote_1103,1103,"தாம்வீழ்வார் மென்றோள் துயிலின் இனிதுகொல்
தாமரைக் கண்ணான் உலகு.",1
quote_1104,1104,"நீங்கின் தெறூஉம் குறுகுங்கால் தண்ணென்னும்
தீயாண்டுப் பெற்றாள் இவள்?",1
quote_1105,1105,"வேட் ட பொழுதின் அவையவை
போலுமே தோட் டார் கதுப்பினாள் தோள்.",1
quote_1106,1106,"உறுதோறு உயிர்தளிர்ப்பத் தீண்டலால் பேதைக்கு
அமிழ்தின் இயன்றன தோள்.",1
quote_1107,1107,"தம்மில் இருந்து தமதுபாத்து உண்டற்றால்
அம்மா அரிவை முயக்கு.",1
quote_1108,1108,"வீழும் இருவர்க்கு இனிதே வளியிடை
போழப் படாஅ முயக்கு.",1
quote_1109,1109,"ஊடல் உணர்தல் புணர்தல் இவைகாமம்
கூடியார் பெற்ற பயன்.",1
quote_1110,1110,"அறிதோறு அறியாமை கண்டற்றால் காமம்
செறிதோறும் சேயிழை மாட்டு.",1
quote_1111,1111,"நன்னீரை வாழி அனிச்சமே நின்னினும்
மென்னீரள் யாம்வீழ் பவள்.",1
quote_1112,1112,"மலர்காணின் மையாத்தி நெஞ்சே இவள்கண்
பலர்காணும் பூவொக்கும் என்று.",1
quote_1113,1113,"முறிமேனி முத்தம் முறுவல் வெறிநாற்றம்
வேலுண்கண் வேய்த்தோ ளவட்கு.",1
quote_1114,1114,"காணின் குவளை கவிழ்ந்து நிலன்நோக்கும்
மாணிழை கண்ணொவ்வேம் என்று.",1
quote_1115,1115,"அனிச்சப்பூக் கால்களையாள் பெய்தாள் நுகப்பிற்கு
நல்ல படாஅ பறை.",1
quote_1116,1116,"மதியும் மடந்தை முகனும் அறியா
பதியின் கலங்கிய மீன்.",1
quote_1117,1117,"அறுவாய் நிறைந்த அவிர்மத஧ க்குப்
போல மறுவுண்டோ மாதர் முகத்து.",1
quote_1118,1118,"மாதர் முகம்போல் ஒளிவிட வல்லையேல்
காதலை வாழி மத஧.",1
quote_1119,1119,"மலரன்ன கண்ணாள் முகமொத்தி யாயின்
பலர்காணத் தோன்றல் மதி.",1
quote_1120,1120,"அனிச்சமும் அன்னத்தின் தூவியும் மாதர்
அடிக்கு நெருஞ்சிப் பழம்.",1
quote_1121,1121,"பாலொடு தேன்கலந் தற்றே பணிமொழி
வாலெயிறு ஊறிய நீர்.",1
quote_1122,1122,"உடம்பொடு உயிரிடை என்னமற் றன்ன
மடந்தையொடு எம்மிடை நட்பு.",1
quote_1123,1123,"கருமணியிற் பாவாய்நீ போதாயாம் வீழும்
திருநுதற்கு இல்லை இடம்.",1
quote_1124,1124,"வாழ்தல் உயிர்க்கன்னள் ஆயிழை சாதல்
அதற்கன்னள் நீங்கும் இடத்து.",1
quote_1125,1125,"உள்ளுவன் மன்யான் மறப்பின் மறப்பறியேன்
ஒள்ளமர்க் கண்ணாள் குணம்.",1
quote_1126,1126,"கண்ணுள்ளின் போகார் இமைப்பின் பருகுவரா
நுண்ணியர்எம் காத லவர்.",1
quote_1127,1127,"கண்ணுள்ளார் காத லவராகக் கண்ணும்
எழுதேம் கரப்பாக்கு அறிந்து.",1
quote_1128,1128,"நெஞ்சத்தார் காத லவராக வெய்துண்டல்
அஞ்சுதும் வேபாக் கறிந்து.",1
quote_1129,1129,"இமைப்பின் கரப்பாக்கு அறிவல் அனைத்திற்கே
ஏதிலர் என்னும் இவ் வூர்.",1
quote_1130,1130,"உவந்துறைவர் உள்ளத்துள் என்றும் இகந்துறைவர்
ஏதிலர் என்னும் இவ் வூர்.",1
quote_1131,1131,"காமம் உழந்து வருந்தினார்க்கு ஏமம்
மடலல்லது இல்லை வலி.",1
quote_1132,1132,"நோனா உடம்பும் உயிரும் மடலேறும்
நாணினை நீக்கி நிறுத்து.",1
quote_1133,1133,"நாணொடு நல்லாண்மை பண்டுடையேன் இன்றுடையேன்
காமுற்றார் ஏறும் மடல்.",1
quote_1134,1134,"காமக் கடும்புனல் உய்க்கும் நாணொடு
நல்லாண்மை என்னும் புணை.",1
quote_1135,1135,"தொடலைக் குறுந்தொடி தந்தாள் மடலொடு
மாலை உழக்கும் துயர்.",1
quote_1136,1136,"மடலூர்தல் யாமத்தும் உள்ளுவேன் மன்ற
படல்ஒல்லா பேதைக்கென் கண்.",1
quote_1137,1137,"கடலன்ன காமம் உழந்தும் மடலேறாப்
பெண்ணின் பெருந்தக்க தில்.",1
quote_1138,1138,"நிறையரியர் மன்அளியர் என்னாது காமம்
மறையிறந்து மன்று படும்.",1
quote_1139,1139,"அறிகிலார் எல்லாரும் என்றேஎன் காமம்
மறுகின் மறுகும் மருண்டு.",1
quote_1140,1140,"யாம்கண்ணின் காண நகுப அறிவில்லார்
யாம்பட்ட தாம்படா ஆறு.",1
quote_1141,1141,"அலரெழ ஆருயிர் ந஧ற்கும் அதனைப்
பலரறியார் பாக்கியத் தால்.",1
quote_1142,1142,"மலரன்ன கண்ணாள் அருமை அறியாது
அலரெமக்கு ஈந்ததிவ் வூர்.",1
quote_1143,1143,"உறாஅதோ ஊரறிந்த கெளவை அதனைப்
பெறாஅது பெற்றன்ன நீர்த்து.",1
quote_1144,1144,"கவ்வையால் கவ்விது காமம் அதுவின்றேல்
தவ்வென்னும் தன்மை இழந்து.",1
quote_1145,1145,"களித்தொறும் கள்ளுண்டல் வேட்டற்றால் காமம்
வெளிப்படுந் தோறும் இனிது.",1
quote_1146,1146,"கண்டது மன்னும் ஒருநாள் அலர்மன்னும்
திங்களைப் பாம்புகொண் டற்று.",1
quote_1147,1147,"ஊரவர் கெளவை எருவாக அன்னைசொல்
நீராக நீளும்இந் நோய்.",1
quote_1148,1148,"நெய்யால் எரிநுதுப்பேம் என்றற்றால் கெளவையால்
காமம் நுதுப்பேம் எனல்.",1
quote_1149,1149,"அலர்நாண ஒல்வதோ அஞ்சலோம்பு என்றார்
பலர்நாண நீத்தக் கடை.",1
quote_1150,1150,"தாம்வேண்டின் நல்குவர் காதலர் யாம்வேண்டும்
கெளவை எடுக்கும்இவ் வூர்.",1
quote_1151,1151,"செல்லாமை உண்டேல் எனக்குரை மற்றுநின்
வல்வரவு வாழ்வார்க் குரை.",1
quote_1152,1152,"இன்கண் உடைத்தவர் பார்வல் பிரிவஞ்சும்
புன்கண் உடைத்தால் புணர்வு.",1
quote_1153,1153,"அரிதரோ தேற்றம் அறிவுடையார் கண்ணும்
பிரிவோ ரிடத்துண்மை யான்.",1
quote_1154,1154,"அளித்தஞ்சல் என்றவர் நீப்பின் தெளித்தசொல்
தேறியார்க்கு உண்டோ தவறு.",1
quote_1155,1155,"ஓம்பின் அமைந்தார் பிரிவோம்பல் மற்றவர்
நீங்கின் அரிதால் புணர்வு.",1
quote_1156,1156,"பிரிவுரைக்கும் வன்கண்ணர் ஆயின் அரிதவர்
நல்குவர் என்னும் நசை.",1
quote_1157,1157,"துறைவன் துறந்தமை தூற்றாகொல் முன்கை
இறைஇறவா நின்ற வளை.",1
quote_1158,1158,"இன்னாது இனன்இல்ஊர் வாழ்தல் அதனினும்
இன்னாது இனியார்ப் பிரிவு.",1
quote_1159,1159,"தொடிற்சுடின் அல்லது காமநோய் போல
விடிற்சுடல் ஆற்றுமோ தீ.",1
quote_1160,1160,"அரிதாற்றி அல்லல்நோய் நீக்கிப் பிரிவாற்றிப்
பின்இருந்து வாழ்வார் பலர்.",1
quote_1161,1161,"மறைப்பேன்மன் யானிஃதோ நோயை இறைப்பவர்க்கு
ஊற்றுநீர் போல மிகும்.",1
quote_1162,1162,"கரத்தலும் ஆற்றேன்இந் நோயைநோய் செய்தார்க்கு
உரைத்தலும் நாணுத் தரும்.",1
quote_1163,1163,"காமமும் நாணும் உயிர்காவாத் தூங்கும்என்
நோனா உடம்பின் அகத்து.",1
quote_1164,1164,"காமக் கடல்மன்னும் உண்டே அதுநீந்தும்
ஏமப் புணைமன்னும் இல்.",1
quote_1165,1165,"துப்பின் எவனாவர் மன்கொல் துயர்வரவு
நட்பினுள் ஆற்று பவர்.",1
quote_1166,1166,"இன்பம் கடல்மற்றுக் காமம் அஃதடுங்கால்
துன்பம் அதனிற் பெரிது.",1
quote_1167,1167,"காமக் கடும்புனல் நீந்திக் கரைகாணேன்
யாமத்தும் யானே உளேன்.",1
quote_1168,1168,"மன்னுயிர் எல்லாம் துயிற்றி அளித்திரா
என்னல்லது இல்லை துணை.",1
quote_1169,1169,"> கொடியார் கொடுமையின் தாம்கொடிய
இந்நாள் நெடிய கழியும் இரா.",1
quote_1170,1170,"உள்ளம்போன்று உள்வழிச் செல்கிற்பின் வெள்ளநீர்
நீந்தல மன்னோஎன் கண்.",1
quote_1171,1171,"கண்தாம் கலுழ்வ தெவன்கொலோ தண்டாநோய்
தாம்காட்ட யாம்கண் டது.",1
quote_1172,1172,"தெரிந்துணரா நோக்கிய உண்கண் பரிந்துணராப்
பைதல் உழப்பது எவன்?",1
quote_1173,1173,"கதுமெனத் தாநோக்கித் தாமே கலுழும்
இதுநகத் தக்க துடைத்து.",1
quote_1174,1174,"பெயலாற்றா நீருலந்த உண்கண் உயலாற்றா
உய்வில்நோய் என்கண் நிறுத்து.",1
quote_1175,1175,"படலாற்றா பைதல் உழக்கும் கடலாற்றாக்
காமநோய் செய்தஎன் கண்.",1
quote_1176,1176,"ஓஒ இனிதே எமக்கிந்நோய் செய்தகண்
தாஅம் இதற்பட் டது.",1
quote_1177,1177,"உழந்துழந் துள்நீர் அறுக விழைந்திழைந்து
வேண்டி அவர்க்கண்ட கண்.",1
quote_1178,1178,"பேணாது பெட்டார் உளர்மன்னோ மற்றவர்க்
காணாது அமைவில கண்.",1
quote_1179,1179,"வாராக்கால் துஞ்சா வரின்துஞ்சா ஆயிடை
ஆரஞர் உற்றன கண்.",1
quote_1180,1180,"மறைபெறல் ஊரார்க்கு அரிதன்றால் எம்போல்
அறைபறை கண்ணார் அகத்து.",1
quote_1181,1181,"நயந்தவர்க்கு நல்காமை நேர்ந்தேன் பசந்தவென்
பண்பியார்க்கு உரைக்கோ பிற.",1
quote_1182,1182,"அவர்தந்தார் என்னும் தகையால் இவர்தந்தென்
மேனிமேல் ஊரும் பசப்பு.",1
quote_1183,1183,"சாயலும் நாணும் அவர்கொண்டார் கைம்மாறா
நோயும் பசலையும் தந்து.",1
quote_1184,1184,"உள்ளுவன் மன்யான் உரைப்பது அவர்திறமால்
கள்ளம் பிறவோ பசப்பு.",1
quote_1185,1185,"உவக்காண்எம் காதலர் செல்வார் இவக்காண்என்
மேனி பசப்பூர் வது.",1
quote_1186,1186,"விளக்கற்றம் பார்க்கும் இருளேபோல் கொண்கன்
முயக்கற்றம் பார்க்கும் பசப்பு.",1
quote_1187,1187,"புல்லிக் கிடந்தேன் புடைபெயர்ந்தேன் அவ்வளவில்
அள்ளிக்கொள் வற்றே பசப்பு.",1
quote_1188,1188,"பசந்தாள் இவள்என்பது அல்லால் இவளைத்
துறந்தார் அவர்என்பார் இல்.",1
